trial_id,split,task_name,topic,risk_level,difficulty,response_pattern,input_client_statement,input_counselor_response,input_text,ground_truth,ground_truth_binary,model_output,model_probability,human_rating_of_model_output,dataset_source
train_0078,train,counselor_response_appropriateness,family_conflict,moderate,hard,toxic_positivity,My family keeps pressuring me about my career choices and I feel trapped.,"Thanks for sharing, but if you stay positive this will disappear quickly.","Client: My family keeps pressuring me about my career choices and I feel trapped. Counselor response: Thanks for sharing, but if you stay positive this will disappear quickly.",problematic,0,,,,synthetic_custom_created_for_hw2
train_0079,train,counselor_response_appropriateness,identity_stress,low,medium,reflective_collaboration,"I am not sure where I fit, and it leaves me feeling disconnected.",It sounds like cultural pressure has been taking a lot of energy. Would it help if we identified one concrete next step for this week?,"Client: I am not sure where I fit, and it leaves me feeling disconnected. Counselor response: It sounds like cultural pressure has been taking a lot of energy. Would it help if we identified one concrete next step for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_0080,train,counselor_response_appropriateness,substance_urge,moderate,hard,strengths_reframe,"After hard days, I rely on substances to turn my brain off.",I hear both pain and effort in what you shared. Could we look at when substance urges feels even slightly more manageable?,"Client: After hard days, I rely on substances to turn my brain off. Counselor response: I hear both pain and effort in what you shared. Could we look at when substance urges feels even slightly more manageable?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_0081,train,counselor_response_appropriateness,sleep_dysregulation,low,hard,toxic_positivity,My sleep schedule is chaotic and I cannot function during the day.,"Thanks for sharing, but if you stay positive this will disappear quickly.","Client: My sleep schedule is chaotic and I cannot function during the day. Counselor response: Thanks for sharing, but if you stay positive this will disappear quickly.",problematic,0,,,,synthetic_custom_created_for_hw2
train_0082,train,counselor_response_appropriateness,relationship_conflict,low,medium,premature_directive,I do not know if I am asking for too much in this relationship.,Do not dwell on this. do exactly what I say.,Client: I do not know if I am asking for too much in this relationship. Counselor response: Do not dwell on this. do exactly what I say.,problematic,0,,,,synthetic_custom_created_for_hw2
train_0083,train,counselor_response_appropriateness,family_conflict,moderate,medium,reflective_collaboration,I feel guilty setting boundaries with relatives even when I need space.,It sounds like family pressure has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,Client: I feel guilty setting boundaries with relatives even when I need space. Counselor response: It sounds like family pressure has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_0084,train,counselor_response_appropriateness,family_conflict,moderate,easy,validation_open_question,My family keeps pressuring me about my career choices and I feel trapped.,Thank you for sharing this. It makes sense that you feel numb given conflict with relatives. What feels hardest right now?,Client: My family keeps pressuring me about my career choices and I feel trapped. Counselor response: Thank you for sharing this. It makes sense that you feel numb given conflict with relatives. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_0085,train,counselor_response_appropriateness,sleep_dysregulation,low,hard,strengths_reframe,My sleep schedule is chaotic and I cannot function during the day.,"Part of you is exhausted, and part of you keeps showing up anyway. What has helped you get through even the toughest days?","Client: My sleep schedule is chaotic and I cannot function during the day. Counselor response: Part of you is exhausted, and part of you keeps showing up anyway. What has helped you get through even the toughest days?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_0086,train,counselor_response_appropriateness,identity_stress,low,easy,invalidation,"When people make assumptions about me, I shut down.",You are overreacting. you just need to be positive.,"Client: When people make assumptions about me, I shut down. Counselor response: You are overreacting. you just need to be positive.",problematic,0,,,,synthetic_custom_created_for_hw2
train_0087,train,counselor_response_appropriateness,sleep_dysregulation,low,medium,reflective_collaboration,I lie awake for hours replaying everything that went wrong.,It sounds like nighttime rumination has been taking a lot of energy. Would it help if we identified one realistic change for this week?,Client: I lie awake for hours replaying everything that went wrong. Counselor response: It sounds like nighttime rumination has been taking a lot of energy. Would it help if we identified one realistic change for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_0088,train,counselor_response_appropriateness,self_harm_ideation,high,medium,confidentiality_breach,Sometimes I wish I could disappear because this all feels pointless.,I will contact your family and supervisor right away without asking you first.,Client: Sometimes I wish I could disappear because this all feels pointless. Counselor response: I will contact your family and supervisor right away without asking you first.,problematic,0,,,,synthetic_custom_created_for_hw2
train_0089,train,counselor_response_appropriateness,domestic_safety_concern,high,hard,safety_plan_collaboration,"At home I feel watched and controlled, and I do not feel safe.","I hear how intense this is. Before anything else, let us make a short safety plan for the next 24 hours and connect you with direct support.","Client: At home I feel watched and controlled, and I do not feel safe. Counselor response: I hear how intense this is. Before anything else, let us make a short safety plan for the next 24 hours and connect you with direct support.",appropriate,1,,,,synthetic_custom_created_for_hw2
